2013B000|00007ECA|00002D46|\snd\adx\mev\s021100_15all.adx
20143000|00018A54|00002D53|\snd\adx\mev\s021100_16shi.adx
2015C000|0000B9A4|00002D60|\snd\adx\mev\s021100_17all.adx
20168000|00012A6C|00002D6D|\snd\adx\mev\s021100_18shi.adx
2017B000|00008B60|00002D7C|\snd\adx\mev\s021400_01shi.adx
20184000|0000DF78|00002D90|\snd\adx\mev\s021400_02_1all.adx
20192000|0000BDEE|00002D9A|\snd\adx\mev\s021400_02_2all.adx
2019E000|0001388E|00002DA4|\snd\adx\mev\s021400_02_3all.adx
201B2000|000106D8|00002DAE|\snd\adx\mev\s021400_02_4all.adx
201C2800|000126C4|00002DC0|\snd\adx\mev\s021400_03all.adx
201D5000|0000410E|00002DCD|\snd\adx\mev\s021400_04shi.adx
201D9800|000068B6|00002DDE|\snd\adx\mev\s021410_01dim.adx
201E0800|0000E89C|00002DF2|\snd\adx\mev\s021410_02_1z03.adx
201EF800|0000E6FE|00002DFC|\snd\adx\mev\s021410_02_2z03.adx
201FE000|000062E0|00002E0E|\snd\adx\mev\s021410_03dim.adx
20204800|0001788A|00002E1B|\snd\adx\mev\s021410_04sel.adx
2021C800|00003B80|00002E28|\snd\adx\mev\s021410_05dim.adx
20220800|0000F4A2|00002E32|\snd\adx\mev\s021410_06dim.adx
20230000|000134C2|00002E3F|\snd\adx\mev\s021410_07sel.adx
20243800|00009538|00002E4C|\snd\adx\mev\s021410_08dim.adx
2024D000|00004A9E|00002E60|\snd\adx\mev\s021410_09_1sel.adx
20252000|00013EF4|00002E6A|\snd\adx\mev\s021410_09_2sel.adx
20266000|000102FA|00002E74|\snd\adx\mev\s021410_09_3sel.adx
20276800|000136DE|00002E84|\snd\adx\mev\s021410_10_1dim.adx
2028A000|0000BD3A|00002E8E|\snd\adx\mev\s021410_10_2dim.adx
20296000|0001A0D4|00002E98|\snd\adx\mev\s021410_10_3dim.adx
202B0800|00010636|00002EAF|\snd\adx\mev\s021600_01tog.adx
202C1000|0000B9DA|00002EC3|\snd\adx\mev\s021600_02_1tog.adx
202CD000|0000A09C|00002ECD|\snd\adx\mev\s021600_02_2tog.adx
202D7800|000038D4|00002EDC|\snd\adx\mev\s021600_03_1kos.adx
202DB800|0000D7BC|00002EE6|\snd\adx\mev\s021600_03_2kos.adx
202E9000|0000D0C6|00002EF0|\snd\adx\mev\s021600_03_3kos.adx
202F6800|00008272|00002F07|\snd\adx\mev\s021700_01jul.adx
202FF000|0000B8F0|00002F1B|\snd\adx\mev\s021700_02_1z02.adx
2030B000|00004426|00002F25|\snd\adx\mev\s021700_02_2z02.adx
2030F800|000057A0|00002F34|\snd\adx\mev\s021700_03_1jul.adx
20315000|00015790|00002F3E|\snd\adx\mev\s021700_03_2jul.adx
2032A800|0000CF70|00002F48|\snd\adx\mev\s021700_03_3jul.adx
20337800|00009EC8|00002F52|\snd\adx\mev\s021700_03_4jul.adx
20341800|00005062|00002F61|\snd\adx\mev\s021700_04_1z02.adx
20347000|0000C36A|00002F6B|\snd\adx\mev\s021700_04_2z02.adx
20353800|0000389E|00002F7A|\snd\adx\mev\s021700_05_1jul.adx
20357800|00010E16|00002F84|\snd\adx\mev\s021700_05_2jul.adx
20368800|0000D0EA|00002F93|\snd\adx\mev\s021700_06_1z02.adx
20376000|00013B16|00002F9D|\snd\adx\mev\s021700_06_2z02.adx
2038A000|0000EBFC|00002FAF|\snd\adx\mev\s021700_07jul.adx
20399000|00003A3C|00002FBE|\snd\adx\mev\s021810_01jul.adx
2039D000|00008D7C|00002FD2|\snd\adx\mev\s021810_02_1z02.adx
203A6000|000072E8|00002FDC|\snd\adx\mev\s021810_02_2z02.adx
203AD800|00006FD0|00002FF0|\snd\adx\mev\s021910_00_1jul.adx
203B4800|00009742|00002FFA|\snd\adx\mev\s021910_00_2jul.adx
203BE000|00004AE6|0000300C|\snd\adx\mev\s021910_01jul.adx
203C3000|00006F52|00003019|\snd\adx\mev\s021910_02z02.adx
203CA000|00009E92|0000302D|\snd\adx\mev\s021910_03_1jul.adx
203D4000|00004A7A|00003037|\snd\adx\mev\s021910_03_2jul.adx
203D9000|00006F9A|0000304B|\snd\adx\mev\s021910g01kan.adx
203E0000|00006D90|00003055|\snd\adx\mev\s021910g02kan.adx
203E7000|00009A6C|0000305F|\snd\adx\mev\s021910g03kan.adx
203F1000|0000BBC0|00003069|\snd\adx\mev\s021910g04kan.adx
203FD000|000094BA|00003073|\snd\adx\mev\s021910g05kan.adx
20406800|00008968|0000307D|\snd\adx\mev\s021910g06kan.adx
2040F800|00008EE4|00003087|\snd\adx\mev\s021910g07kan.adx
20418800|0000B4B8|00003091|\snd\adx\mev\s021910g08kan.adx
20424000|00044F5C|0000309B|\snd\adx\mev\s021910g09kan.adx
20469000|0002628A|000030A8|\snd\adx\mev\s021910g12ann.adx
2048F800|00009AA2|000030B4|\snd\adx\mev\s021910g13ken.adx
20499800|00007C0C|000030BE|\snd\adx\mev\s021910g14ken.adx
204A1800|0000AB5E|000030C8|\snd\adx\mev\s021910g15ken.adx
204AC800|0000A64E|000030D2|\snd\adx\mev\s021910g16ken.adx
204B7000|00009B68|000030DC|\snd\adx\mev\s021910g17ken.adx
204C1000|000151DE|000030EF|\snd\adx\mev\s022000_01rot.adx
204D6800|000079CC|000030FC|\snd\adx\mev\s022000_02all.adx
204DE800|000064C6|00003109|\snd\adx\mev\s022000_03rot.adx
204E5000|0000F86E|00003116|\snd\adx\mev\s022000_04all.adx
204F5000|0000EFA4|0000312A|\snd\adx\mev\s022000_05_1rot.adx
20504000|0000728E|00003134|\snd\adx\mev\s022000_05_2rot.adx
2050B800|0000B158|00003146|\snd\adx\mev\s022000_06rot.adx
20517000|0000AC48|00003153|\snd\adx\mev\s022000_07shi.adx
20522000|0001197A|00003160|\snd\adx\mev\s022000_08z04.adx
20534000|000084FA|0000316D|\snd\adx\mev\s022000_09rot.adx
2053C800|000064A2|0000317B|\snd\adx\mev\s022000_10shi.adx
20543000|0000FDB4|0000318F|\snd\adx\mev\s022000_11_1rot.adx
20553000|0000FF76|00003199|\snd\adx\mev\s022000_11_2rot.adx
20563000|0000AC36|000031A8|\snd\adx\mev\s022000_12_1all.adx
2056E000|00006688|000031B2|\snd\adx\mev\s022000_12_2all.adx
20574800|000049FC|000031C4|\snd\adx\mev\s022000_13shi.adx
20579800|00003C34|000031D6|\snd\adx\mev\s022100_01jul.adx
2057D800|0000863E|000031E3|\snd\adx\mev\s022100_02shi.adx
20586000|000047BC|000031ED|\snd\adx\mev\s022100_03shi.adx
2058A800|0000A300|000031FA|\snd\adx\mev\s022100_04jul.adx
20595000|00008D58|0000320C|\snd\adx\mev\s022200_01shi.adx
2059E000|0000C5F2|00003220|\snd\adx\mev\s022200_02_1jul.adx
205AA800|00010570|0000322A|\snd\adx\mev\s022200_02_2jul.adx
205BB000|0000A91E|0000323C|\snd\adx\mev\s022200_03jul.adx
205C6000|0000E5CC|00003246|\snd\adx\mev\s022200_04jul.adx
205D4800|0000730C|00003252|\snd\adx\mev\s022200_04shi.adx
205DC000|00008BCC|0000325F|\snd\adx\mev\s022200_05jul.adx
205E5000|00008968|00003273|\snd\adx\mev\s022200_06_1jul.adx
205EE000|00008EE4|00003287|\snd\adx\mev\s022200_06_2_1jul.adx
205F7000|0000927A|00003291|\snd\adx\mev\s022200_06_2_2jul.adx
20600800|0000E7FA|000032A5|\snd\adx\mev\s022200_07_1shi.adx
2060F000|0000CE08|000032AF|\snd\adx\mev\s022200_07_2shi.adx
2061C000|0001460E|000032C1|\snd\adx\mev\s022200_08jul.adx
20630800|00003BB6|000032CE|\snd\adx\mev\s022200_09shi.adx
20634800|0000F9A0|000032DD|\snd\adx\mev\s022400_01shi.adx
20644800|00007408|000032E7|\snd\adx\mev\s022400_02shi.adx
2064C000|000108BE|000032FB|\snd\adx\mev\s022400_03_1jul.adx
2065D000|00009754|0000330F|\snd\adx\mev\s022400_03_2_1jul.adx
20666800|0000D120|00003319|\snd\adx\mev\s022400_03_2_2jul.adx
20674000|00003DAE|0000332B|\snd\adx\mev\s022400_04shi.adx
20678000|0000DD02|00003338|\snd\adx\mev\s022400_05jul.adx
20686000|00007744|00003345|\snd\adx\mev\s022400_06shi.adx
2068D800|00011CB6|00003359|\snd\adx\mev\s022400_07_1jul.adx
2069F800|0000A9E4|00003363|\snd\adx\mev\s022400_07_2jul.adx
206AA800|00007A26|0000336D|\snd\adx\mev\s022400_07_3jul.adx
206B2800|00007E5E|0000337F|\snd\adx\mev\s022400_08shi.adx
206BA800|0000A36C|00003393|\snd\adx\mev\s022400_09_1jul.adx
206C5000|00007C0C|0000339D|\snd\adx\mev\s022400_09_2jul.adx
206CD000|0000FC5E|000033B3|\snd\adx\mev\s022450_01shi.adx
206DD000|0000AE9A|000033C7|\snd\adx\mev\s022450_02_1all.adx
206E8000|0000DD26|000033D1|\snd\adx\mev\s022450_02_2all.adx
206F6000|0000A74A|000033DB|\snd\adx\mev\s022450_02_3all.adx
20700800|00011836|000033ED|\snd\adx\mev\s022450_03shi.adx
20712800|00007996|000033FA|\snd\adx\mev\s022450_04all.adx
2071A800|00007984|00003407|\snd\adx\mev\s022450_05shi.adx
20722800|0000497E|00003419|\snd\adx\mev\s022500_01tog.adx
20727800|0000789A|00003426|\snd\adx\mev\s022500_02z02.adx
2072F800|0001B70C|00003433|\snd\adx\mev\s022500_03shi.adx
2074B000|0000CD9C|00003440|\snd\adx\mev\s022500_04tog.adx
20758000|00008140|00003454|\snd\adx\mev\s022500_05_1shi.adx
20760800|0000EF26|0000345E|\snd\adx\mev\s022500_05_2shi.adx
2076F800|00009742|00003468|\snd\adx\mev\s022500_05_3shi.adx
20779000|0000B0EC|0000347E|\snd\adx\mev\s022500_06_1_1tog.adx
20784800|000098CE|00003488|\snd\adx\mev\s022500_06_1_2tog.adx
2078E800|000063EE|0000349A|\snd\adx\mev\s022500_06_2tog.adx
20795000|00008C02|000034AC|\snd\adx\mev\s022500_07all.adx
2079E000|0000B668|000034B9|\snd\adx\mev\s022500_08shi.adx
207A9800|00003D66|000034C3|\snd\adx\mev\s022500_09shi.adx
207AD800|0000DCA8|000034D1|\snd\adx\mev\s022500_10tog.adx
207BB800|0001283E|000034E5|\snd\adx\mev\s022500_11_1shi.adx
207CE800|0000E3B0|000034EF|\snd\adx\mev\s022500_11_2shi.adx
207DD000|0000DBE2|000034F9|\snd\adx\mev\s022500_11_3shi.adx
207EB000|00003454|0000350B|\snd\adx\mev\s022500_12all.adx
207EE800|00003C22|00003518|\snd\adx\mev\s022500_13shi.adx
207F2800|0000C160|00003525|\snd\adx\mev\s022500_14all.adx
207FF000|00007096|00003539|\snd\adx\mev\s022500_15_1shi.adx
20806800|0000B7F4|0000354D|\snd\adx\mev\s022500_15_2_1shi.adx
20812000|0000F1AE|00003557|\snd\adx\mev\s022500_15_2_2shi.adx
20821800|0000A7C8|00003569|\snd\adx\mev\s022500_15_3shi.adx
2082C000|00003B38|0000357B|\snd\adx\mev\s022500_16all.adx
20830000|0000ECB0|00003588|\snd\adx\mev\s022500_17shi.adx
2083F000|00006DEA|00003595|\snd\adx\mev\s022500_18all.adx
20846000|00002992|000035A2|\snd\adx\mev\s022500_19shi.adx
20849000|0000BE00|000035B7|\snd\adx\mev\s022500_20_1all.adx
20855000|00008422|000035C1|\snd\adx\mev\s022500_20_2all.adx
2085D800|00006E44|000035D3|\snd\adx\mev\s022500_21shi.adx
20864800|0001351C|000035E0|\snd\adx\mev\s022500_22all.adx
20878000|00008152|000035ED|\snd\adx\mev\s022500_23shi.adx
20880800|00006178|00003601|\snd\adx\mev\s022500_24_1all.adx
20887000|000064D8|0000360B|\snd\adx\mev\s022500_24_2all.adx
2088D800|0000C604|0000361C|\snd\adx\mev\s022500_24all.adx
2089A000|00010864|00003629|\snd\adx\mev\s022500_25shi.adx
208AB000|0000F9D6|0000363D|\snd\adx\mev\s022500_26_1all.adx
208BB000|00005614|00003647|\snd\adx\mev\s022500_26_2all.adx
208C0800|00007EDC|00003659|\snd\adx\mev\s022500_27shi.adx
208C8800|0000EE84|00003666|\snd\adx\mev\s022500_28all.adx
208D7800|000038B0|00003673|\snd\adx\mev\s022500_29shi.adx
208DB800|0000351A|00003690|\snd\adx\mev\s022600_01_1rot.adx
208DF000|000097F6|0000369A|\snd\adx\mev\s022600_01_2rot.adx
208E8800|00008B60|000036A4|\snd\adx\mev\s022600_01_3rot.adx
208F1800|00008338|000036B3|\snd\adx\mev\s022600_02_1tog.adx
208FA000|0000D56A|000036BD|\snd\adx\mev\s022600_02_2tog.adx
20907800|00003E2C|000036CC|\snd\adx\mev\s022600_03_1all.adx
2090B800|00009496|000036D6|\snd\adx\mev\s022600_03_2all.adx
20915000|0001205E|000036E8|\snd\adx\mev\s022600_04rot.adx
20927800|00002860|000036F5|\snd\adx\mev\s022600_05all.adx
2092A800|000100BA|00003702|\snd\adx\mev\s022600_06rot.adx
2093B000|0000E212|00003716|\snd\adx\mev\s022600_07_1rot.adx
20949800|00009A36|00003720|\snd\adx\mev\s022600_07_2rot.adx
20953800|0000CB80|00003732|\snd\adx\mev\s022600_08tog.adx
20960800|00005D64|00003746|\snd\adx\mev\s022600_09_1rot.adx
20966800|0000B386|00003750|\snd\adx\mev\s022600_09_2rot.adx
20972000|00007A4A|00003763|\snd\adx\mev\s022600_10all.adx
2097A000|00005440|00003770|\snd\adx\mev\s022600_11rot.adx
2097F800|0000314E|00003784|\snd\adx\mev\s022600_12_1all.adx
20983000|00009DDE|0000378E|\snd\adx\mev\s022600_12_2all.adx
2098D000|00004DC8|00003798|\snd\adx\mev\s022600_12_3all.adx
20992000|000122C2|000037AA|\snd\adx\mev\s022600_13rot.adx
209A4800|0000807A|000037BE|\snd\adx\mev\s022600_14_1rot.adx
209AD000|000112BA|000037C8|\snd\adx\mev\s022600_14_2rot.adx
209BE800|0000CEE0|000037DA|\snd\adx\mev\s022600_15rot.adx
209CB800|00011E8A|000037E7|\snd\adx\mev\s022600_16all.adx
209DD800|0000A282|00003804|\snd\adx\mev\s022700_01_1doc.adx
209E8000|0000EE2A|0000380E|\snd\adx\mev\s022700_01_2doc.adx
209F7000|0000B5D8|00003818|\snd\adx\mev\s022700_01_3doc.adx
20A02800|0000E236|00003827|\snd\adx\mev\s022700_02_1shi.adx
20A11000|0000BB1E|00003831|\snd\adx\mev\s022700_02_2shi.adx
20A1D000|0000CA18|00003843|\snd\adx\mev\s022700_03doc.adx
20A2A000|00004AC2|00003857|\snd\adx\mev\s022700_04_1shi.adx
20A2F000|0000A7EC|0000386B|\snd\adx\mev\s022700_04_2_1shi.adx
20A39800|0000B5B4|00003875|\snd\adx\mev\s022700_04_2_2shi.adx
20A45000|00006F0A|00003887|\snd\adx\mev\s022700_04_3shi.adx
20A4C000|0000E27E|00003896|\snd\adx\mev\s022700_05_1doc.adx
20A5A800|00013AF2|000038A0|\snd\adx\mev\s022700_05_2doc.adx
20A6E800|00005F6E|000038AF|\snd\adx\mev\s022700_06_1shi.adx
20A74800|00013CB4|000038B9|\snd\adx\mev\s022700_06_2shi.adx
20A88800|0000D798|000038C3|\snd\adx\mev\s022700_06_3shi.adx
20A96000|000063EE|000038D2|\snd\adx\mev\s022700_07_1doc.adx
20A9C800|00010732|000038DC|\snd\adx\mev\s022700_07_2doc.adx
20AAD000|0000BBC0|000038EE|\snd\adx\mev\s022700_08shi.adx
20AB9000|00005464|00003902|\snd\adx\mev\s022700_09_1doc.adx
20ABE800|0000C4E4|0000390C|\snd\adx\mev\s022700_09_2doc.adx
20ACB000|0000DEE8|0000391F|\snd\adx\mev\s022700_10shi.adx
20AD9000|000080D4|00003933|\snd\adx\mev\s022700_11_1doc.adx
20AE1800|00011434|0000393D|\snd\adx\mev\s022700_11_2doc.adx
20AF3000|00002872|0000394F|\snd\adx\mev\s022700_12shi.adx
20AF6000|0000DFF6|00003963|\snd\adx\mev\s022700_13_1doc.adx
20B04000|00010C1E|0000396D|\snd\adx\mev\s022700_13_2doc.adx
20B15000|00008E30|0000397F|\snd\adx\mev\s022700_14shi.adx
20B1E000|00009AC6|0000398C|\snd\adx\mev\s022700_15doc.adx
20B28000|000088C6|00003999|\snd\adx\mev\s022700_16shi.adx
20B31000|0000755E|000039AD|\snd\adx\mev\s022700_17_1doc.adx
20B38800|00011176|000039B7|\snd\adx\mev\s022700_17_2doc.adx
20B4A000|0000148C|000039CE|\snd\adx\mev\s022800_01shi.adx
20B4B800|00009F6A|000039D8|\snd\adx\mev\s022800_02shi.adx
20B55800|0001589E|000039E5|\snd\adx\mev\s022800_03nep.adx
20B6B800|00001B04|000039F2|\snd\adx\mev\s022800_04shi.adx
20B6D800|0000EDD0|00003A06|\snd\adx\mev\s022800_05_1nep.adx
20B7C800|0000C53E|00003A10|\snd\adx\mev\s022800_05_2nep.adx
20B89000|00014DA6|00003A24|\snd\adx\mev\s022800_05_3_1nep.adx
20B9E000|0000AE0A|00003A2E|\snd\adx\mev\s022800_05_3_2nep.adx
20BA9000|0001954C|00003A42|\snd\adx\mev\s022800_06_1nep.adx
20BC2800|0001295E|00003A4C|\snd\adx\mev\s022800_06_2nep.adx
20BD5800|00005AB8|00003A5B|\snd\adx\mev\s022800_07_1shi.adx
20BDB800|000102B2|00003A65|\snd\adx\mev\s022800_07_2shi.adx
20BEC000|0001026A|00003A74|\snd\adx\mev\s022800_08_1nep.adx
20BFC800|0001C432|00003A7E|\snd\adx\mev\s022800_08_2nep.adx
20C19000|0000BC74|00003A90|\snd\adx\mev\s022800_09shi.adx
20C25000|000133EA|00003AA5|\snd\adx\mev\s022800_10_1nep.adx
20C38800|00010852|00003AAF|\snd\adx\mev\s022800_10_2nep.adx
20C49800|00003064|00003ABB|\snd\adx\mev\s022800_11_1nep.adx
20C4D000|00009874|00003ACF|\snd\adx\mev\s022800_11_2_1nep.adx
20C57000|00009982|00003AD9|\snd\adx\mev\s022800_11_2_2nep.adx
20C61000|00011CC8|00003AEB|\snd\adx\mev\s022800_11_3nep.adx
20C73000|00002D04|00003AF5|\snd\adx\mev\s022800_11_4nep.adx
20C76000|00003562|00003B07|\snd\adx\mev\s022800_12shi.adx
20C79800|00002DCA|00003B11|\snd\adx\mev\s022800_13shi.adx
20C7C800|00007C9C|00003B1B|\snd\adx\mev\s022800_14shi.adx
20C84800|0000B9DA|00003B2D|\snd\adx\mev\s022900_01nep.adx
20C90800|00000D60|00003B3A|\snd\adx\mev\s022900_02cha.adx
20C91800|0000D07E|00003B4E|\snd\adx\mev\s022900_03_1nep.adx
20C9F000|00015214|00003B58|\snd\adx\mev\s022900_03_2nep.adx
20CB4800|0000B548|00003B67|\snd\adx\mev\s022900_04_1cha.adx
20CC0000|0000C868|00003B71|\snd\adx\mev\s022900_04_2cha.adx
20CCD000|00010D2C|00003B7B|\snd\adx\mev\s022900_04_3cha.adx
20CDE000|0000CFDC|00003B85|\snd\adx\mev\s022900_04_4cha.adx
20CEB000|00007600|00003B8F|\snd\adx\mev\s022900_04_5cha.adx
20CF2800|0001FE6A|00003BA1|\snd\adx\mev\s022900_05nep.adx
20D12800|00005224|00003BB5|\snd\adx\mev\s022900_06_1cha.adx
20D18000|0000E452|00003BBF|\snd\adx\mev\s022900_06_2cha.adx
20D26800|000129CA|00003BC9|\snd\adx\mev\s022900_06_3cha.adx
20D39800|00019BE8|00003BD3|\snd\adx\mev\s022900_06_4cha.adx
20D53800|0001203A|00003BE2|\snd\adx\mev\s022900_07_1nep.adx
20D66000|0000D882|00003BEC|\snd\adx\mev\s022900_07_2nep.adx
20D74000|000157EA|00003BF6|\snd\adx\mev\s022900_07_3nep.adx
20D89800|00006BAA|00003C0C|\snd\adx\mev\s022900_08_1_1cha.adx
20D90800|0000DE6A|00003C16|\snd\adx\mev\s022900_08_1_2cha.adx
20D9E800|00011FAA|00003C28|\snd\adx\mev\s022900_08_2cha.adx
20DB0800|000042D0|00003C3A|\snd\adx\mev\s022900_09nep.adx
20DB5000|0000D1E6|00003C4F|\snd\adx\mev\s022900_10_1cha.adx
20DC2800|0000B524|00003C59|\snd\adx\mev\s022900_10_2cha.adx
20DCE000|00011E66|00003C6E|\snd\adx\mev\s023000_01_1can.adx
20DE0000|0001027C|00003C78|\snd\adx\mev\s023000_01_2can.adx
20DF0800|0000A87C|00003C87|\snd\adx\mev\s023000_02_1jul.adx
20DFB800|0000DD26|00003C91|\snd\adx\mev\s023000_02_2jul.adx
20E09800|0000DCA8|00003CA0|\snd\adx\mev\s023000_03_1can.adx
20E17800|0000A978|00003CAA|\snd\adx\mev\s023000_03_2can.adx
20E22800|0001BAC6|00003CBC|\snd\adx\mev\s023000_04jul.adx
20E3E800|0000B242|00003CD0|\snd\adx\mev\s023000_05_1can.adx
20E4A000|00008B96|00003CE4|\snd\adx\mev\s023000_05_2_1can.adx
20E53000|0000E0BC|00003CEE|\snd\adx\mev\s023000_05_2_2can.adx
20E61800|00013738|00003D02|\snd\adx\mev\s023000_06_1jul.adx
20E75000|0000B0B6|00003D0C|\snd\adx\mev\s023000_06_2jul.adx
20E80800|00015202|00003D1E|\snd\adx\mev\s023000_07can.adx
20E96000|00009CE2|00003D2B|\snd\adx\mev\s023000_08jul.adx
20EA0000|0000E7B2|00003D3F|\snd\adx\mev\s023000_09_1can.adx
20EAE800|00014350|00003D49|\snd\adx\mev\s023000_09_2can.adx
20EC3000|000060FA|00003D5C|\snd\adx\mev\s023000_10jul.adx
20EC9800|00007BFA|00003D70|\snd\adx\mev\s023000_11_1can.adx
20ED1800|0000A62A|00003D7A|\snd\adx\mev\s023000_11_2can.adx
20EDC000|0000DB1C|00003D84|\snd\adx\mev\s023000_11_3can.adx
20EEA000|00014992|00003D93|\snd\adx\mev\s023000_12_1jul.adx
20EFF000|00009EB6|00003D9D|\snd\adx\mev\s023000_12_2jul.adx
20F09000|0000BD4C|00003DA7|\snd\adx\mev\s023000_12_3jul.adx
20F15000|0000898C|00003DB1|\snd\adx\mev\s023000_12_4jul.adx
20F1E000|00012CAC|00003DC3|\snd\adx\mev\s023000_13can.adx
20F31000|00012970|00003DD7|\snd\adx\mev\s023000_14_1can.adx
20F44000|00006FBE|00003DE1|\snd\adx\mev\s023000_14_2can.adx
20F4B000|00011A1C|00003DEB|\snd\adx\mev\s023000_14_3can.adx
20F5D000|000060C4|00003DFD|\snd\adx\mev\s023000_15jul.adx
20F63800|00014C2C|00003E0A|\snd\adx\mev\s023000_16can.adx
20F78800|0000D4DA|00003E17|\snd\adx\mev\s023000_17jul.adx
20F86000|0000F0D6|00003E24|\snd\adx\mev\s023000_18can.adx
20F95800|00006DEA|00003E32|\snd\adx\mev\s023050_01can.adx
20F9C800|0000E332|00003E3F|\snd\adx\mev\s023050_02doc.adx
20FAB000|00003C58|00003E4C|\snd\adx\mev\s023050_03can.adx
20FAF000|0000EB6C|00003E59|\snd\adx\mev\s023050_04doc.adx
20FBE000|00012E5C|00003E66|\snd\adx\mev\s023050_05can.adx
20FD1000|0000C040|00003E7A|\snd\adx\mev\s023050_06_1doc.adx
20FDD800|00009AA2|00003E84|\snd\adx\mev\s023050_06_2doc.adx
20FE7800|00004804|00003E96|\snd\adx\mev\s023050_07can.adx
20FEC800|00009646|00003EAA|\snd\adx\mev\s023050_08_1doc.adx
20FF6000|00012AA2|00003EBE|\snd\adx\mev\s023050_08_2_1doc.adx
21009000|00005D64|00003EC8|\snd\adx\mev\s023050_08_2_2doc.adx
2100F000|00009B8C|00003EDA|\snd\adx\mev\s023050_08_3doc.adx
21019000|0000DBE2|00003EE9|\snd\adx\mev\s023050_09_1can.adx
21027000|0000CBFE|00003EF3|\snd\adx\mev\s023050_09_2can.adx
21034000|000150F4|00003F06|\snd\adx\mev\s023050_10doc.adx
21049800|0000ADF8|00003F1A|\snd\adx\mev\s023050_11_1can.adx
21054800|000079CC|00003F24|\snd\adx\mev\s023050_11_2can.adx
2105C800|0001229E|00003F33|\snd\adx\mev\s023050_12_1doc.adx
2106F000|0000A74A|00003F3D|\snd\adx\mev\s023050_12_2doc.adx
21079800|00003598|00003F4F|\snd\adx\mev\s023050_13can.adx
2107D000|00011056|00003F63|\snd\adx\mev\s023050_14_1doc.adx
2108E800|0000E0F2|00003F6D|\snd\adx\mev\s023050_14_2doc.adx
2109D000|0000A9F6|00003F79|\snd\adx\mev\s023050_15_1doc.adx
210A8000|0000FE20|00003F83|\snd\adx\mev\s023050_15_2doc.adx
210B8000|0000D924|00003F8D|\snd\adx\mev\s023050_15_3doc.adx
210C6000|00018C4C|00003F97|\snd\adx\mev\s023050_15_4doc.adx
210DF000|000118D8|00003FA1|\snd\adx\mev\s023050_15_5doc.adx
210F1000|0000CDAE|00003FB8|\snd\adx\mev\s023100_01mag.adx
210FE000|00013942|00003FC5|\snd\adx\mev\s023100_02hai.adx
21112000|0001697E|00003FD9|\snd\adx\mev\s023100_03_1mag.adx
21129000|00010A80|00003FE3|\snd\adx\mev\s023100_03_2mag.adx
2113A000|0000C09A|00003FF5|\snd\adx\mev\s023100_04hai.adx
21146800|00008326|00004009|\snd\adx\mev\s023100_05_1mag.adx
2114F000|000124CC|00004013|\snd\adx\mev\s023100_05_2mag.adx
21161800|0000F922|0000401D|\snd\adx\mev\s023100_05_3mag.adx
21171800|00010498|0000402C|\snd\adx\mev\s023100_06_1hai.adx
21182000|0000E9F2|00004036|\snd\adx\mev\s023100_06_2hai.adx
21191000|0001416A|00004040|\snd\adx\mev\s023100_06_3hai.adx
211A5800|00013E40|0000404F|\snd\adx\mev\s023100_07_1mag.adx
211B9800|00012A5A|00004059|\snd\adx\mev\s023100_07_2mag.adx
211CC800|0000BE36|00004063|\snd\adx\mev\s023100_07_3mag.adx
211D8800|0000B752|00004072|\snd\adx\mev\s023100_08_1hai.adx
211E4000|0001E01C|0000407C|\snd\adx\mev\s023100_08_2hai.adx
21202800|000184C6|0000408E|\snd\adx\mev\s023100_09mag.adx
2121B000|0001EAF0|0000409C|\snd\adx\mev\s023100_10hai.adx
2123A000|00005E72|000040A9|\snd\adx\mev\s023100_11mag.adx
21240000|00020A16|000040BD|\snd\adx\mev\s023100_12_1hai.adx
21261000|000154C0|000040C7|\snd\adx\mev\s023100_12_2hai.adx
21276800|00007B6A|000040DE|\snd\adx\mev\s023200_01kev.adx
2127E800|00004D26|000040F2|\snd\adx\mev\s023200_02_1wil.adx
21283800|00017B48|000040FC|\snd\adx\mev\s023200_02_2wil.adx
2129B800|0000B4A6|0000410B|\snd\adx\mev\s023200_03_1kev.adx
212A7000|0000D45C|00004115|\snd\adx\mev\s023200_03_2kev.adx
212B4800|000140DA|00004127|\snd\adx\mev\s023200_04wil.adx
212C9000|0000C820|0000413B|\snd\adx\mev\s023200_05_1kev.adx
212D6000|00016BBE|00004145|\snd\adx\mev\s023200_05_2kev.adx
212ED000|0000697C|0000414F|\snd\adx\mev\s023200_05_3kev.adx
212F4000|000086BC|00004165|\snd\adx\mev\s023200_06_1_1wil.adx
212FC800|000102D6|0000416F|\snd\adx\mev\s023200_06_1_2wil.adx
2130D000|0000F8B6|00004181|\snd\adx\mev\s023200_06_2wil.adx
2131D000|0000ED64|0000418D|\snd\adx\mev\s023200_07_1wil.adx
2132C000|000108F4|00004197|\snd\adx\mev\s023200_07_2wil.adx
2133D000|00013D44|000041A9|\snd\adx\mev\s023200_08wil.adx
21351000|0000EEF0|000041C6|\snd\adx\mev\s023300_01_1all.adx
21360000|0000AEBE|000041D0|\snd\adx\mev\s023300_01_2all.adx
2136B000|0000BAB2|000041E2|\snd\adx\mev\s023300_02jul.adx
21377000|0001418E|000041EE|\snd\adx\mev\s023300_03all.adx
2138B800|00008B84|000041FA|\snd\adx\mev\s023300_04jul.adx
21394800|00007126|00004206|\snd\adx\mev\s023300_05all.adx
